kdbRecvTime,x
2023-03-02D20:59:33.000000000,26728
2023-03-02D20:59:33.250000000,26346
2023-03-02D20:59:33.500000000,20652
2023-03-02D20:59:33.750000000,12546
2023-03-02D20:59:34.000000000,23081
2023-03-02D20:59:34.250000000,21200
2023-03-02D20:59:34.500000000,20930
2023-03-02D20:59:34.750000000,37145
2023-03-02D20:59:35.000000000,30087
2023-03-02D20:59:35.250000000,14428
2023-03-02D20:59:35.500000000,21419
2023-03-02D20:59:35.750000000,19783
2023-03-02D20:59:36.000000000,18633
2023-03-02D20:59:36.250000000,15632
2023-03-02D20:59:36.500000000,27157
2023-03-02D20:59:36.750000000,25547
2023-03-02D20:59:37.000000000,30455
2023-03-02D20:59:37.250000000,22811
2023-03-02D20:59:37.500000000,15602
2023-03-02D20:59:37.750000000,17848
2023-03-02D20:59:38.000000000,36713
2023-03-02D20:59:38.250000000,19310
2023-03-02D20:59:38.500000000,15182
2023-03-02D20:59:38.750000000,17938
2023-03-02D20:59:39.000000000,17867
2023-03-02D20:59:39.250000000,12209
2023-03-02D20:59:39.500000000,26436
2023-03-02D20:59:39.750000000,35117
2023-03-02D20:59:40.000000000,23216
2023-03-02D20:59:40.250000000,32442
2023-03-02D20:59:40.500000000,21195
2023-03-02D20:59:40.750000000,20693
2023-03-02D20:59:41.000000000,29003
2023-03-02D20:59:41.250000000,28415
2023-03-02D20:59:41.500000000,37467
2023-03-02D20:59:41.750000000,23019
2023-03-02D20:59:42.000000000,32306
2023-03-02D20:59:42.250000000,13024
2023-03-02D20:59:42.500000000,27504
2023-03-02D20:59:42.750000000,20626
2023-03-02D20:59:43.000000000,18641
2023-03-02D20:59:43.250000000,18445
2023-03-02D20:59:43.500000000,23385
2023-03-02D20:59:43.750000000,16610
2023-03-02D20:59:44.000000000,28808
2023-03-02D20:59:44.250000000,32182
2023-03-02D20:59:44.500000000,23865
2023-03-02D20:59:44.750000000,27819
2023-03-02D20:59:45.000000000,35449
2023-03-02D20:59:45.250000000,30582
2023-03-02D20:59:45.500000000,27023
2023-03-02D20:59:45.750000000,36721
2023-03-02D20:59:46.000000000,23033
2023-03-02D20:59:46.250000000,24779
2023-03-02D20:59:46.500000000,35850
2023-03-02D20:59:46.750000000,24511
2023-03-02D20:59:47.000000000,20855
2023-03-02D20:59:47.250000000,32007
2023-03-02D20:59:47.500000000,19222
2023-03-02D20:59:47.750000000,20814
2023-03-02D20:59:48.000000000,37676
2023-03-02D20:59:48.250000000,18437
2023-03-02D20:59:48.500000000,24323
2023-03-02D20:59:48.750000000,23904
2023-03-02D20:59:49.000000000,26836
2023-03-02D20:59:49.250000000,22067
2023-03-02D20:59:49.500000000,29733
2023-03-02D20:59:49.750000000,25118
2023-03-02D20:59:50.000000000,27452
2023-03-02D20:59:50.250000000,39944
2023-03-02D20:59:50.500000000,33849
2023-03-02D20:59:50.750000000,32035
2023-03-02D20:59:51.000000000,32064
2023-03-02D20:59:51.250000000,34331
2023-03-02D20:59:51.500000000,25959
2023-03-02D20:59:51.750000000,37465
2023-03-02D20:59:52.000000000,34895
2023-03-02D20:59:52.250000000,20899
2023-03-02D20:59:52.500000000,25818
2023-03-02D20:59:52.750000000,27448
2023-03-02D20:59:53.000000000,23460
2023-03-02D20:59:53.250000000,19758
2023-03-02D20:59:53.500000000,31082
2023-03-02D20:59:53.750000000,19668
2023-03-02D20:59:54.000000000,28062
2023-03-02D20:59:54.250000000,39718
2023-03-02D20:59:54.500000000,21365
2023-03-02D20:59:54.750000000,22247
2023-03-02D20:59:55.000000000,39855
2023-03-02D20:59:55.250000000,30922
2023-03-02D20:59:55.500000000,33029
2023-03-02D20:59:55.750000000,46224
2023-03-02D20:59:56.000000000,29874
2023-03-02D20:59:56.250000000,30484
2023-03-02D20:59:56.500000000,31291
2023-03-02D20:59:56.750000000,29835
2023-03-02D20:59:57.000000000,29814
2023-03-02D20:59:57.250000000,36719
2023-03-02D20:59:57.500000000,34229
2023-03-02D20:59:57.750000000,27202
2023-03-02D20:59:58.000000000,26938
2023-03-02D20:59:58.250000000,45192
2023-03-02D20:59:58.500000000,32818
2023-03-02D20:59:58.750000000,46264
2023-03-02D20:59:59.000000000,35318
2023-03-02D20:59:59.250000000,28354
2023-03-02D20:59:59.500000000,19226
2023-03-02D20:59:59.750000000,38626
2023-03-02D21:00:00.000000000,3
