Connection#,Topic,Count,Size (Bytes),Publish Time (UTC),Log Time (UTC),Travel Elapsed (ms),E2E Elapsed (ms),MDS Elapsed (ms)
1_1,nbbo,496,24693,15:53:59.1450780,15:53:59.1457570,0.679,70.999,70.32
1_2,nbbo,607,29625,15:53:59.1452259,15:53:59.1458570,0.6311,71.099,70.4679
1_0,nbbo,2333,113659,15:53:59.1447950,15:53:59.1461030,1.308,71.345,70.037
1_6,trade,40,2498,15:53:59.1475889,15:53:59.1480200,0.4311,71.7581,71.327
1_5,trade,37,2347,15:53:59.1476149,15:53:59.1480370,0.4221,71.7751,71.353
1_4,trade,187,10746,15:53:59.1473980,15:53:59.1480420,0.644,71.7801,71.1361
1_7,trade,2,388,15:53:59.1475650,15:53:59.1480170,0.452,71.7551,71.3031
1_3,trade,338,18794,15:53:59.1477139,15:53:59.1481250,0.4111,71.8631,71.452
1_1,trade,445,25100,15:53:59.1476479,15:53:59.1481420,0.4941,71.8801,71.386
1_2,trade,526,28659,15:53:59.1477659,15:53:59.1482350,0.4691,71.9731,71.504
1_0,trade,1274,68913,15:53:59.1474599,15:53:59.1482790,0.8191,72.0171,71.198
1_4,nbbo,188,9587,15:53:59.3933209,15:53:59.3939520,0.6311,66.1302,65.4991
1_6,nbbo,8,663,15:53:59.3934560,15:53:59.3939880,0.532,66.1662,65.6342
1_3,nbbo,330,16351,15:53:59.3935570,15:53:59.3940230,0.466,66.2012,65.7352
1_5,nbbo,50,2767,15:53:59.3934770,15:53:59.3940230,0.546,66.2012,65.6552
1_7,nbbo,5,513,15:53:59.3934370,15:53:59.3940280,0.591,66.2062,65.6152
1_1,nbbo,498,24785,15:53:59.3935069,15:53:59.3940720,0.5651,66.2502,65.6851
1_2,nbbo,409,19965,15:53:59.3935939,15:53:59.3940720,0.4781,66.2502,65.7721
1_0,nbbo,1242,60225,15:53:59.3933709,15:53:59.3940940,0.7231,66.2722,65.5491
1_6,trade,7,674,15:53:59.3952390,15:53:59.3955930,0.354,66.1961,65.8421
1_7,trade,4,531,15:53:59.3952199,15:53:59.3956030,0.3831,66.2061,65.823
1_4,trade,159,9406,15:53:59.3951110,15:53:59.3956170,0.506,66.2201,65.7141
1_5,trade,82,4918,15:53:59.3952650,15:53:59.3956240,0.359,66.2271,65.8681
1_3,trade,398,22029,15:53:59.3953400,15:53:59.3957110,0.371,66.3141,65.9431
1_1,trade,453,25488,15:53:59.3952930,15:53:59.3957300,0.437,66.3331,65.8961
1_2,trade,368,19276,15:53:59.3953840,15:53:59.3957360,0.352,66.3391,65.9871
1_0,trade,894,47338,15:53:59.3951549,15:53:59.3957430,0.5881,66.3461,65.758
1_7,nbbo,2,365,15:53:59.6438320,15:53:59.6443260,0.494,67.764,67.27
1_6,nbbo,9,711,15:53:59.6438530,15:53:59.6443440,0.491,67.782,67.291
1_5,nbbo,45,2511,15:53:59.6438750,15:53:59.6443590,0.484,67.797,67.313
1_4,nbbo,261,13103,15:53:59.6436870,15:53:59.6443290,0.642,67.767,67.125
1_2,nbbo,599,29359,15:53:59.6439949,15:53:59.6444500,0.4551,67.888,67.4329
1_1,nbbo,605,29847,15:53:59.6439050,15:53:59.6444630,0.558,67.901,67.343
1_3,nbbo,281,14015,15:53:59.6439570,15:53:59.6445300,0.573,67.968,67.395
1_0,nbbo,1877,91379,15:53:59.6437479,15:53:59.6445420,0.7941,67.98,67.1859
1_5,trade,40,2497,15:53:59.6458509,15:53:59.6462070,0.3561,67.9351,67.579
1_6,trade,11,908,15:53:59.6458299,15:53:59.6462310,0.4011,67.9591,67.558
1_7,trade,3,466,15:53:59.6458100,15:53:59.6462350,0.425,67.9631,67.5381
1_4,trade,239,13752,15:53:59.6456430,15:53:59.6462480,0.605,67.9761,67.3711
1_3,trade,307,17304,15:53:59.6459310,15:53:59.6462840,0.353,68.0121,67.6591
1_1,trade,418,22886,15:53:59.6458790,15:53:59.6463000,0.421,68.0281,67.6071
1_2,trade,549,30117,15:53:59.6459760,15:53:59.6463750,0.399,68.1031,67.7041
1_0,trade,1205,64497,15:53:59.6457020,15:53:59.6464170,0.715,68.1451,67.4301
1_0,nbbo,1449,70265,15:53:59.8949780,15:53:59.9009570,5.979,84.6321,78.6531
1_2,nbbo,321,15939,15:53:59.8953419,15:53:59.9010090,5.6671,84.6841,79.017
1_7,nbbo,8,661,15:53:59.8950900,15:53:59.9009980,5.908,84.6731,78.7651
1_3,nbbo,317,15573,15:53:59.8952821,15:53:59.9010210,5.7389,84.6961,78.9572
1_5,nbbo,110,5731,15:53:59.8951590,15:53:59.9010270,5.868,84.7021,78.8341
1_4,nbbo,165,8371,15:53:59.8949000,15:53:59.9010270,6.127,84.7021,78.5751
1_1,nbbo,431,21429,15:53:59.8952099,15:53:59.9010310,5.8211,84.7061,78.885
1_6,nbbo,3,417,15:53:59.8951220,15:53:59.9010340,5.912,84.7091,78.7971
1_6,trade,7,663,15:53:59.9027099,15:53:59.9031150,0.4051,85.395,84.9899
1_7,trade,10,907,15:53:59.9026800,15:53:59.9031270,0.447,85.407,84.96
1_4,trade,185,10770,15:53:59.9025130,15:53:59.9031420,0.629,85.422,84.793
1_5,trade,80,4602,15:53:59.9027399,15:53:59.9031430,0.4031,85.423,85.0199
1_3,trade,234,13026,15:53:59.9028500,15:53:59.9031840,0.334,85.464,85.13
1_1,trade,448,25039,15:53:59.9027800,15:53:59.9032350,0.455,85.515,85.06
1_2,trade,265,14717,15:53:59.9029069,15:53:59.9032280,0.3211,85.508,85.1869
1_0,trade,1054,55418,15:53:59.9025780,15:53:59.9033550,0.777,85.635,84.858
1_1,nbbo,503,24921,15:54:00.1482210,15:54:00.1497990,1.578,81.945,80.367
1_4,nbbo,264,13367,15:54:00.1476779,15:54:00.1498570,2.1791,82.003,79.8239
1_7,nbbo,9,723,15:54:00.1480410,15:54:00.1498660,1.825,82.012,80.187
1_6,nbbo,25,1515,15:54:00.1480889,15:54:00.1498730,1.7841,82.019,80.2349
1_2,nbbo,831,40725,15:54:00.1484429,15:54:00.1498790,1.4361,82.025,80.5889
1_0,nbbo,2259,108881,15:54:00.1478079,15:54:00.1498870,2.0791,82.033,79.9539
1_3,nbbo,507,25103,15:54:00.1483320,15:54:00.1498940,1.562,82.04,80.478
1_5,nbbo,77,4083,15:54:00.1481411,15:54:00.1499140,1.7729,82.06,80.2871
1_1,trade,567,31479,15:54:00.1531250,15:54:00.1543650,1.24,84.715,83.475
1_0,trade,1801,98755,15:54:00.1527690,15:54:00.1543970,1.628,84.747,83.119
1_7,trade,5,566,15:54:00.1529919,15:54:00.1544030,1.4111,84.753,83.3419
1_4,trade,304,17524,15:54:00.1526409,15:54:00.1544080,1.7671,84.758,82.9909
1_3,trade,620,34349,15:54:00.1532209,15:54:00.1544120,1.1911,84.762,83.5709
1_6,trade,37,2342,15:54:00.1530300,15:54:00.1544160,1.386,84.766,83.38
1_2,trade,816,44275,15:54:00.1533149,15:54:00.1544210,1.1061,84.771,83.6649
1_5,trade,64,4033,15:54:00.1530699,15:54:00.1544250,1.3551,84.775,83.4199
1_6,nbbo,29,1713,15:54:00.3948070,15:54:00.3954470,0.64,68.5771,67.9371
1_4,nbbo,186,9445,15:54:00.3945469,15:54:00.3954430,0.8961,68.5731,67.677
1_7,nbbo,8,653,15:54:00.3947819,15:54:00.3954250,0.6431,68.5551,67.912
1_3,nbbo,337,16833,15:54:00.3949468,15:54:00.3955100,0.5632,68.6401,68.0769
1_1,nbbo,614,30427,15:54:00.3948879,15:54:00.3955180,0.6301,68.6481,68.018
1_5,nbbo,39,2191,15:54:00.3948330,15:54:00.3955610,0.728,68.6911,67.9631
1_2,nbbo,726,35791,15:54:00.3949930,15:54:00.3956500,0.657,68.7801,68.1231
1_0,nbbo,3588,174285,15:54:00.3946319,15:54:00.3959560,1.3241,69.0861,67.762
1_7,trade,2,409,15:54:00.3973309,15:54:00.3977460,0.4151,68.9371,68.522
1_4,trade,148,8364,15:54:00.3971629,15:54:00.3977600,0.5971,68.9511,68.354
1_6,trade,8,780,15:54:00.3973510,15:54:00.3977700,0.419,68.9611,68.5421
1_5,trade,35,2309,15:54:00.3973720,15:54:00.3977740,0.402,68.9651,68.5631
1_1,trade,534,29868,15:54:00.3974029,15:54:00.3978910,0.4881,69.0821,68.594
1_3,trade,421,24985,15:54:00.3974680,15:54:00.3979060,0.438,69.0971,68.6591
1_2,trade,599,32384,15:54:00.3975159,15:54:00.3979570,0.4411,69.1481,68.707
1_0,trade,1660,90115,15:54:00.3972209,15:54:00.3980540,0.8331,69.2451,68.412
1_4,nbbo,300,15027,15:54:00.6448770,15:54:00.6457480,0.871,75.7501,74.8791
1_7,nbbo,9,711,15:54:00.6451240,15:54:00.6457670,0.643,75.7691,75.1261
1_5,nbbo,76,4045,15:54:00.6451979,15:54:00.6457760,0.5781,75.7781,75.2
1_6,nbbo,53,2917,15:54:00.6451599,15:54:00.6457880,0.6281,75.7901,75.162
1_3,nbbo,509,25031,15:54:00.6453369,15:54:00.6458850,0.5481,75.8871,75.339
1_1,nbbo,602,29949,15:54:00.6452469,15:54:00.6458950,0.6481,75.8971,75.249
1_2,nbbo,676,33053,15:54:00.6454079,15:54:00.6482990,2.8911,78.3011,75.41
1_0,nbbo,2354,114121,15:54:00.6449759,15:54:00.6485310,3.5551,78.5331,74.978
1_7,trade,5,578,15:54:00.6482429,15:54:00.6487530,0.5101,76.853,76.3429
1_4,trade,222,12810,15:54:00.6480120,15:54:00.6487630,0.751,76.863,76.112
1_6,trade,38,2572,15:54:00.6482740,15:54:00.6487670,0.493,76.867,76.374
1_5,trade,54,3552,15:54:00.6483079,15:54:00.6487750,0.4671,76.875,76.4079
1_1,trade,577,32127,15:54:00.6483530,15:54:00.6489330,0.58,77.033,76.453
1_3,trade,541,29854,15:54:00.6484359,15:54:00.6489560,0.5201,77.056,76.5359
1_2,trade,711,38546,15:54:00.6485190,15:54:00.6490080,0.489,77.108,76.619
1_0,trade,1762,94040,15:54:00.6480910,15:54:00.6491860,1.095,77.286,76.191
1_7,nbbo,16,1055,15:54:00.8928920,15:54:00.8932230,0.331,94.2521,93.9211
1_5,nbbo,80,4265,15:54:00.8929259,15:54:00.8932690,0.3431,94.2981,93.955
1_4,nbbo,262,13121,15:54:00.8927939,15:54:00.8932750,0.4811,94.3041,93.823
1_1,nbbo,419,20937,15:54:00.8929468,15:54:00.8932810,0.3342,94.3101,93.9759
1_3,nbbo,342,16969,15:54:00.8929840,15:54:00.8932890,0.305,94.3181,94.0131
1_6,nbbo,33,1921,15:54:00.8929080,15:54:00.8932890,0.381,94.3181,93.9371
1_2,nbbo,509,25065,15:54:00.8930140,15:54:00.8933280,0.314,94.3571,94.0431
1_0,nbbo,1491,72419,15:54:00.8928359,15:54:00.8933620,0.5261,94.3911,93.865
1_4,trade,244,14232,15:54:00.8942080,15:54:00.8945880,0.38,94.6121,94.2321
1_6,trade,18,1382,15:54:00.8943170,15:54:00.8945980,0.281,94.6221,94.3411
1_7,trade,13,981,15:54:00.8943020,15:54:00.8946020,0.3,94.6261,94.3261
1_5,trade,65,4045,15:54:00.8943389,15:54:00.8946120,0.2731,94.6361,94.363
1_1,trade,431,23461,15:54:00.8943609,15:54:00.8946670,0.3061,94.6911,94.385
1_3,trade,418,23738,15:54:00.8943959,15:54:00.8946780,0.2821,94.7021,94.42
1_2,trade,442,24011,15:54:00.8944320,15:54:00.8946980,0.266,94.7221,94.4561
1_0,trade,1147,60445,15:54:00.8942449,15:54:00.8947270,0.4821,94.7511,94.269
1_6,nbbo,44,2443,15:54:01.1459229,15:54:01.1483490,2.4261,80.0461,77.62
1_4,nbbo,252,12639,15:54:01.1456380,15:54:01.1484110,2.773,80.1081,77.3351
1_3,nbbo,528,25945,15:54:01.1462030,15:54:01.1484170,2.214,80.1141,77.9001
1_0,nbbo,1765,85587,15:54:01.1457340,15:54:01.1484240,2.69,80.1211,77.4311
1_5,nbbo,102,5317,15:54:01.1459580,15:54:01.1484290,2.471,80.1261,77.6551
1_7,nbbo,4,461,15:54:01.1458879,15:54:01.1484330,2.5451,80.1301,77.585
1_1,nbbo,521,25779,15:54:01.1460269,15:54:01.1484380,2.4111,80.1351,77.724
1_2,nbbo,884,42683,15:54:01.1463920,15:54:01.1484420,2.05,80.1391,78.0891
1_7,trade,1,354,15:54:01.1525479,15:54:01.1530990,0.5511,83.4251,82.874
1_6,trade,23,1621,15:54:01.1525770,15:54:01.1531260,0.549,83.4521,82.9031
1_5,trade,52,3268,15:54:01.1526090,15:54:01.1531320,0.523,83.4581,82.9351
1_4,trade,204,12228,15:54:01.1523430,15:54:01.1531130,0.77,83.4391,82.6691
1_3,trade,371,20739,15:54:01.1527380,15:54:01.1532110,0.473,83.5371,83.0641
1_1,trade,498,27298,15:54:01.1526510,15:54:01.1532320,0.581,83.5581,82.9771
1_2,trade,612,32297,15:54:01.1528039,15:54:01.1532830,0.4791,83.6091,83.13
1_0,trade,1307,69751,15:54:01.1524230,15:54:01.1533640,0.941,83.6901,82.7491
1_0,nbbo,1830,89509,15:54:01.3964349,15:54:01.3986020,2.1671,78.5751,76.408
1_3,nbbo,406,20177,15:54:01.3967609,15:54:01.3986660,1.9051,78.6391,76.734
1_4,nbbo,158,8045,15:54:01.3963470,15:54:01.3986720,2.325,78.6451,76.3201
1_5,nbbo,63,3333,15:54:01.3966370,15:54:01.3986760,2.039,78.6491,76.6101
1_7,nbbo,2,365,15:54:01.3965629,15:54:01.3986810,2.1181,78.6541,76.536
1_2,nbbo,449,22075,15:54:01.3968270,15:54:01.3986850,1.858,78.6581,76.8001
1_1,nbbo,477,23711,15:54:01.3966859,15:54:01.3986900,2.0041,78.6631,76.659
1_6,nbbo,21,1327,15:54:01.3965989,15:54:01.3986940,2.0951,78.6671,76.572
1_7,trade,8,712,15:54:01.4006550,15:54:01.4033680,2.713,81.6962,78.9832
1_5,trade,36,2303,15:54:01.4007080,15:54:01.4013680,0.66,79.6962,79.0362
1_4,trade,162,9142,15:54:01.4004619,15:54:01.4034020,2.9401,81.7302,78.7901
1_6,trade,22,1533,15:54:01.4006809,15:54:01.4034060,2.7251,81.7342,79.0091
1_3,trade,415,23314,15:54:01.4009689,15:54:01.4034290,2.4601,81.7572,79.2971
1_2,trade,363,19776,15:54:01.4010410,15:54:01.4034440,2.403,81.7722,79.3692
1_1,trade,406,22861,15:54:01.4008750,15:54:01.4034530,2.578,81.7812,79.2032
1_0,trade,1156,63573,15:54:01.4005400,15:54:01.4035600,3.02,81.8882,78.8682
1_5,nbbo,98,5135,15:54:01.6467598,15:54:01.6473660,0.6062,70.724,70.1178
1_7,nbbo,9,709,15:54:01.6466760,15:54:01.6473640,0.688,70.722,70.034
1_4,nbbo,330,16305,15:54:01.6463160,15:54:01.6473940,1.078,70.752,69.674
1_6,nbbo,65,3471,15:54:01.6467160,15:54:01.6473930,0.677,70.751,70.074
1_3,nbbo,644,31797,15:54:01.6469400,15:54:01.6474850,0.545,70.843,70.298
1_2,nbbo,842,41327,15:54:01.6470539,15:54:01.6475500,0.4961,70.908,70.4119
1_1,nbbo,921,45663,15:54:01.6468210,15:54:01.6475590,0.738,70.917,70.179
1_0,nbbo,3952,192061,15:54:01.6464470,15:54:01.6480610,1.614,71.419,69.805
1_4,trade,270,15511,15:54:01.6498189,15:54:01.6506040,0.7851,71.5561,70.771
1_6,trade,13,999,15:54:01.6501130,15:54:01.6506220,0.509,71.5741,71.0651
1_7,trade,5,579,15:54:01.6500860,15:54:01.6506270,0.541,71.5791,71.0381
1_5,trade,61,3701,15:54:01.6501419,15:54:01.6506200,0.4781,71.5721,71.094
1_3,trade,643,36121,15:54:01.6502919,15:54:01.6507650,0.4731,71.7171,71.244
1_1,trade,907,50243,15:54:01.6501870,15:54:01.6508170,0.63,71.7691,71.1391
1_2,trade,721,40387,15:54:01.6503680,15:54:01.6508280,0.46,71.7801,71.3201
1_0,trade,2532,143276,15:54:01.6499029,15:54:01.6511150,1.2121,72.0671,70.855
1_4,nbbo,205,10327,15:54:01.8940469,15:54:01.8947500,0.7031,64.9371,64.234
1_6,nbbo,51,2797,15:54:01.8942530,15:54:01.8948000,0.547,64.9871,64.4401
1_7,nbbo,2,365,15:54:01.8942269,15:54:01.8948060,0.5791,64.9931,64.414
1_5,nbbo,76,4059,15:54:01.8942829,15:54:01.8948050,0.5221,64.9921,64.47
1_3,nbbo,354,17627,15:54:01.8943900,15:54:01.8948550,0.465,65.0421,64.5771
1_1,nbbo,623,30915,15:54:01.8943229,15:54:01.8949070,0.5841,65.0941,64.51
1_2,nbbo,519,25487,15:54:01.8944379,15:54:01.8949320,0.4941,65.1191,64.625
1_0,nbbo,2266,110175,15:54:01.8941159,15:54:01.8951660,1.0501,65.3531,64.303
1_7,trade,6,614,15:54:01.8966250,15:54:01.8970470,0.422,65.3801,64.9581
1_4,trade,223,12645,15:54:01.8964450,15:54:01.8970630,0.618,65.3961,64.7781
1_6,trade,15,1096,15:54:01.8966519,15:54:01.8970720,0.4201,65.4051,64.985
1_5,trade,49,3011,15:54:01.8966799,15:54:01.8970740,0.3941,65.4071,65.013
1_3,trade,355,19620,15:54:01.8967929,15:54:01.8971700,0.3771,65.5031,65.126
1_1,trade,616,35226,15:54:01.8967178,15:54:01.8972150,0.4972,65.5481,65.0509
1_2,trade,489,27139,15:54:01.8968439,15:54:01.8972310,0.3871,65.5641,65.177
1_0,trade,1514,84670,15:54:01.8965030,15:54:01.8973080,0.805,65.6411,64.8361
1_5,nbbo,99,5153,15:54:02.1456180,15:54:02.1462480,0.63,51.7751,51.1451
1_4,nbbo,415,20765,15:54:02.1452770,15:54:02.1462540,0.977,51.7811,50.8041
1_6,nbbo,33,1907,15:54:02.1455930,15:54:02.1462800,0.687,51.8071,51.1201
1_7,nbbo,3,413,15:54:02.1455709,15:54:02.1462990,0.7281,51.8261,51.098
1_3,nbbo,507,25011,15:54:02.1457359,15:54:02.1463070,0.5711,51.8341,51.263
1_1,nbbo,985,48575,15:54:02.1456739,15:54:02.1479190,2.2451,53.4461,51.201
1_2,nbbo,1117,54301,15:54:02.1458020,15:54:02.1480140,2.212,53.5411,51.3291
1_7,trade,1,333,15:54:02.1479200,15:54:02.1482860,0.366,50.766,50.4
1_5,trade,74,4612,15:54:02.1479520,15:54:02.1483010,0.349,50.781,50.432
1_4,trade,395,23420,15:54:02.1477410,15:54:02.1483120,0.571,50.792,50.221
1_6,trade,11,903,15:54:02.1479349,15:54:02.1483120,0.3771,50.792,50.4149
1_3,trade,488,27011,15:54:02.1480280,15:54:02.1483980,0.37,50.878,50.508
1_1,trade,708,39583,15:54:02.1479780,15:54:02.1484110,0.433,50.891,50.458
1_2,trade,861,47483,15:54:02.1480650,15:54:02.1484730,0.408,50.953,50.545
1_0,nbbo,6598,319425,15:54:02.1453750,15:54:02.1485000,3.125,54.0271,50.9021
1_0,trade,2928,162262,15:54:02.1478000,15:54:02.1488890,1.089,51.369,50.28
1_6,nbbo,36,2069,15:54:02.3939890,15:54:02.3945550,0.566,75.275,74.709
1_4,nbbo,175,8915,15:54:02.3937949,15:54:02.3946260,0.8311,75.346,74.5149
1_5,nbbo,32,1851,15:54:02.3940150,15:54:02.3946000,0.585,75.32,74.735
1_3,nbbo,335,16441,15:54:02.3941159,15:54:02.3946380,0.5221,75.358,74.8359
1_7,nbbo,11,813,15:54:02.3939639,15:54:02.3946440,0.6801,75.364,74.6839
1_1,nbbo,380,19027,15:54:02.3940600,15:54:02.3946430,0.583,75.363,74.78
1_2,nbbo,562,27749,15:54:02.3941629,15:54:02.3946740,0.5111,75.394,74.8829
1_0,nbbo,1894,91939,15:54:02.3938609,15:54:02.3948650,1.0041,75.585,74.5809
1_7,trade,5,572,15:54:02.3962089,15:54:02.3966600,0.4511,75.86,75.4089
1_5,trade,36,2256,15:54:02.3962570,15:54:02.3966760,0.419,75.876,75.457
1_4,trade,179,10312,15:54:02.3960589,15:54:02.3966840,0.6251,75.884,75.2589
1_6,trade,22,1450,15:54:02.3962319,15:54:02.3966830,0.4511,75.883,75.4319
1_3,trade,324,18199,15:54:02.3963569,15:54:02.3967760,0.4191,75.976,75.5569
1_1,trade,440,24857,15:54:02.3962908,15:54:02.3967940,0.5032,75.994,75.4908
1_2,trade,558,30419,15:54:02.3964279,15:54:02.3968760,0.4481,76.076,75.6279
1_0,trade,1194,63455,15:54:02.3961140,15:54:02.3968930,0.779,76.093,75.314
1_7,nbbo,6,557,15:54:02.6444390,15:54:02.6449030,0.464,68.8811,68.4171
1_5,nbbo,54,2947,15:54:02.6444909,15:54:02.6449220,0.4311,68.9001,68.469
1_4,nbbo,294,14745,15:54:02.6442329,15:54:02.6449260,0.6931,68.9041,68.211
1_6,nbbo,59,3201,15:54:02.6444649,15:54:02.6449290,0.4641,68.9071,68.443
1_3,nbbo,465,22915,15:54:02.6445989,15:54:02.6450000,0.4011,68.9781,68.577
1_1,nbbo,787,39035,15:54:02.6445279,15:54:02.6450870,0.5591,69.0651,68.506
1_2,nbbo,756,37015,15:54:02.6446500,15:54:02.6450750,0.425,69.0531,68.6281
1_0,nbbo,3071,149517,15:54:02.6443089,15:54:02.6453810,1.0721,69.3591,68.287
1_4,trade,178,10401,15:54:02.6463850,15:54:02.6469090,0.524,69.094,68.57
1_6,trade,24,1714,15:54:02.6465660,15:54:02.6469290,0.363,69.114,68.751
1_7,trade,4,521,15:54:02.6465419,15:54:02.6469330,0.3911,69.118,68.7269
1_5,trade,45,2732,15:54:02.6465920,15:54:02.6469530,0.361,69.138,68.777
1_3,trade,337,18165,15:54:02.6466959,15:54:02.6483780,1.6821,70.563,68.8809
1_2,trade,469,25131,15:54:02.6467399,15:54:02.6484150,1.6751,70.6,68.9249
1_1,trade,676,38186,15:54:02.6466229,15:54:02.6484210,1.7981,70.606,68.8079
1_0,trade,1529,83126,15:54:02.6464409,15:54:02.6484770,2.0361,70.662,68.6259
1_4,nbbo,281,14185,15:54:02.8928179,15:54:02.8932250,0.4071,66.4652,66.0581
1_7,nbbo,12,863,15:54:02.8929279,15:54:02.8932340,0.3061,66.4742,66.1681
1_6,nbbo,28,1673,15:54:02.8929400,15:54:02.8932500,0.31,66.4902,66.1802
1_5,nbbo,64,3391,15:54:02.8929530,15:54:02.8932510,0.298,66.4912,66.1932
1_3,nbbo,397,19723,15:54:02.8930090,15:54:02.8932740,0.265,66.5142,66.2492
1_1,nbbo,658,32765,15:54:02.8929780,15:54:02.8932750,0.297,66.5152,66.2182
1_2,nbbo,647,31679,15:54:02.8930389,15:54:02.8932940,0.2551,66.5342,66.2791
1_0,nbbo,3564,172937,15:54:02.8928580,15:54:02.8934990,0.641,66.7392,66.0982
1_4,trade,265,14838,15:54:02.8940620,15:54:02.8943440,0.282,65.219,64.937
1_7,trade,1,333,15:54:02.8941500,15:54:02.8943520,0.202,65.227,65.025
1_6,trade,9,818,15:54:02.8941600,15:54:02.8943610,0.201,65.236,65.035
1_5,trade,47,2954,15:54:02.8941730,15:54:02.8943780,0.205,65.253,65.048
1_1,trade,530,29635,15:54:02.8941879,15:54:02.8944260,0.2381,65.301,65.0629
1_3,trade,491,27751,15:54:02.8942139,15:54:02.8944420,0.2281,65.317,65.0889
1_2,trade,485,26508,15:54:02.8942390,15:54:02.8944460,0.207,65.321,65.114
1_0,trade,1992,109669,15:54:02.8940910,15:54:02.8945300,0.439,65.405,64.966
1_7,nbbo,3,417,15:54:03.1434090,15:54:03.1439170,0.508,87.24,86.732
1_4,nbbo,254,12759,15:54:03.1432709,15:54:03.1439000,0.6291,87.223,86.5939
1_5,nbbo,74,3927,15:54:03.1434659,15:54:03.1439350,0.4691,87.258,86.7889
1_6,nbbo,27,1621,15:54:03.1434360,15:54:03.1439290,0.493,87.252,86.759
1_3,nbbo,319,15855,15:54:03.1435620,15:54:03.1439810,0.419,87.304,86.885
1_1,nbbo,353,17711,15:54:03.1435100,15:54:03.1439850,0.475,87.308,86.833
1_2,nbbo,598,29269,15:54:03.1436049,15:54:03.1440760,0.4711,87.399,86.9279
1_0,nbbo,1402,68011,15:54:03.1433289,15:54:03.1441320,0.8031,87.455,86.6519
1_6,trade,14,1028,15:54:03.1454150,15:54:03.1457520,0.337,87.848,87.511
1_7,trade,2,394,15:54:03.1453890,15:54:03.1457650,0.376,87.861,87.485
1_5,trade,40,2560,15:54:03.1454379,15:54:03.1457640,0.3261,87.86,87.5339
1_4,trade,240,13050,15:54:03.1452490,15:54:03.1457700,0.521,87.866,87.345
1_1,trade,338,19022,15:54:03.1454699,15:54:03.1458260,0.3561,87.922,87.5659
1_3,trade,316,17490,15:54:03.1455229,15:54:03.1458450,0.3221,87.941,87.6189
1_2,trade,464,25638,15:54:03.1455700,15:54:03.1458820,0.312,87.978,87.666
1_0,trade,1077,57057,15:54:03.1453031,15:54:03.1459490,0.6459,88.045,87.3991
1_5,nbbo,34,1951,15:54:03.3940860,15:54:03.3946110,0.525,62.5371,62.0121
1_7,nbbo,15,1023,15:54:03.3940419,15:54:03.3946510,0.6091,62.5771,61.968
1_6,nbbo,19,1221,15:54:03.3940629,15:54:03.3946550,0.5921,62.5811,61.989
1_4,nbbo,379,18985,15:54:03.3938649,15:54:03.3946410,0.7761,62.5671,61.791
1_3,nbbo,324,16093,15:54:03.3941799,15:54:03.3947160,0.5361,62.6421,62.106
1_1,nbbo,492,24681,15:54:03.3941280,15:54:03.3947260,0.598,62.6521,62.0541
1_2,nbbo,474,23335,15:54:03.3942310,15:54:03.3947650,0.534,62.6911,62.1571
1_0,nbbo,2430,118247,15:54:03.3939360,15:54:03.3950120,1.076,62.9381,61.8621
1_7,trade,1,356,15:54:03.3961781,15:54:03.3965570,0.3789,62.7381,62.3592
1_4,trade,307,16865,15:54:03.3960310,15:54:03.3965830,0.552,62.7641,62.2121
1_6,trade,12,972,15:54:03.3961970,15:54:03.3965920,0.395,62.7731,62.3781
1_5,trade,44,2681,15:54:03.3962189,15:54:03.3966240,0.4051,62.8051,62.4
1_3,trade,389,22384,15:54:03.3963139,15:54:03.3967290,0.4151,62.9101,62.495
1_1,trade,567,32635,15:54:03.3962520,15:54:03.3967410,0.489,62.9221,62.4331
1_2,trade,441,24118,15:54:03.3963630,15:54:03.3967510,0.388,62.9321,62.5441
1_0,trade,1195,64597,15:54:03.3960920,15:54:03.3986160,2.524,64.7971,62.2731
1_4,nbbo,350,17389,15:54:03.6444310,15:54:03.6452040,0.773,69.596,68.823
1_7,nbbo,3,411,15:54:03.6446459,15:54:03.6452020,0.5561,69.594,69.0379
1_6,nbbo,42,2367,15:54:03.6446729,15:54:03.6452300,0.5571,69.622,69.0649
1_5,nbbo,59,3177,15:54:03.6447030,15:54:03.6452320,0.529,69.624,69.095
1_3,nbbo,506,25049,15:54:03.6448149,15:54:03.6453110,0.4961,69.703,69.2069
1_1,nbbo,595,29563,15:54:03.6447420,15:54:03.6453310,0.589,69.723,69.134
1_2,nbbo,552,27095,15:54:03.6448859,15:54:03.6453430,0.4571,69.735,69.2779
1_0,nbbo,2429,118147,15:54:03.6445148,15:54:03.6456050,1.0902,69.997,68.9068
1_6,trade,35,2448,15:54:03.6471640,15:54:03.6475500,0.386,69.8881,69.5021
1_4,trade,286,16502,15:54:03.6469468,15:54:03.6475580,0.6112,69.8961,69.2849
1_5,trade,33,2147,15:54:03.6471900,15:54:03.6475730,0.383,69.9111,69.5281
1_7,trade,2,386,15:54:03.6471389,15:54:03.6475730,0.4341,69.9111,69.477
1_3,trade,474,26037,15:54:03.6472969,15:54:03.6476840,0.3871,70.0221,69.635
1_1,trade,613,33928,15:54:03.6472259,15:54:03.6476980,0.4721,70.0361,69.564
1_2,trade,471,25891,15:54:03.6473549,15:54:03.6476970,0.3421,70.0351,69.693
